ORDER NUMBER,QUANTITY ORDERED,PRICE EACH,ORDER LINE NUMBER,SALES,ORDER DATE,DAYS_SINCE_LASTORDER,STATUS,PRODUCT LINE,MSRP,PRODUCT CODE,CUSTOMER NAME,PHONE,ADDRESS LINE 1,CITY,POSTAL CODE,COUNTRY,CONTACT LAST NAME,CONTACT FIRST NAME,DEAL SIZE
10285,45,119.84,13,5392.8,27/08/2019,2857,Shipped,Planes,118,S700_2834,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,Medium
10286,38,57.2,1,2173.6,28/08/2019,1435,Shipped,Motorcycles,62,S18_3782,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,75012,France,Bertrand,Marie,Small
10287,21,163.44,12,3432.24,30/08/2019,440,Shipped,Classic Cars,194,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,45,105.7,10,4756.5,30/08/2019,565,Shipped,Classic Cars,117,S12_3380,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,41,69.43,13,2846.63,30/08/2019,615,Shipped,Classic Cars,79,S12_3990,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Small
10287,23,116.31,9,2675.13,30/08/2019,666,Shipped,Classic Cars,115,S12_4675,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Small
10287,41,158.52,4,6499.32,30/08/2019,718,Shipped,Classic Cars,141,S18_1129,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,44,82.39,8,3625.16,30/08/2019,863,Shipped,Classic Cars,77,S18_1889,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,24,146.52,3,3516.48,30/08/2019,889,Shipped,Classic Cars,142,S18_1984,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,44,114.84,1,5052.96,30/08/2019,1113,Shipped,Classic Cars,132,S18_2870,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,36,162.57,5,5852.52,30/08/2019,1277,Shipped,Classic Cars,169,S18_3232,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,43,70.76,15,3042.68,30/08/2019,1338,Shipped,Classic Cars,80,S18_3278,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,40,169.04,14,6761.6,30/08/2019,1385,Shipped,Classic Cars,146,S18_3482,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,27,159.65,2,4310.55,30/08/2019,1410,Shipped,Classic Cars,141,S18_3685,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,34,126.48,17,4300.32,30/08/2019,1608,Shipped,Classic Cars,148,S18_4721,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,36,39.65,6,1427.4,30/08/2019,2023,Shipped,Classic Cars,37,S24_2972,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Small
10287,20,67.97,11,1359.4,30/08/2019,2097,Shipped,Classic Cars,61,S24_3371,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Small
10287,36,119.37,7,4297.32,30/08/2019,2196,Shipped,Classic Cars,140,S24_3856,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10287,40,88.12,16,3524.8,30/08/2019,2343,Shipped,Classic Cars,80,S24_4620,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,Gensve,1203,Switzerland,Holz,Michael,Medium
10288,20,146.84,14,2936.8,01/09/2019,790,Shipped,Classic Cars,124,S18_1589,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,32,183.6,5,5875.2,01/09/2019,838,Shipped,Vintage Cars,170,S18_1749,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium
10288,28,61.75,4,1729,01/09/2019,938,Shipped,Vintage Cars,60,S18_2248,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,31,123.32,2,3822.92,01/09/2019,985,Shipped,Vintage Cars,127,S18_2325,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium
10288,35,80.99,6,2834.65,01/09/2019,1505,Shipped,Vintage Cars,92,S18_4409,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,23,73.41,7,1688.43,01/09/2019,1629,Shipped,Classic Cars,71,S18_4933,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,36,66.14,11,2381.04,01/09/2019,1651,Shipped,Classic Cars,73,S24_1046,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,50,52.32,13,2616,01/09/2019,1727,Shipped,Classic Cars,50,S24_1628,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,29,38.17,1,1106.93,01/09/2019,1772,Shipped,Vintage Cars,33,S24_1937,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,35,80.87,9,2830.45,01/09/2019,1922,Shipped,Classic Cars,90,S24_2766,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,48,136.23,8,6539.04,01/09/2019,1998,Shipped,Classic Cars,117,S24_2887,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium
10288,34,68.49,10,2328.66,01/09/2019,2071,Shipped,Classic Cars,85,S24_3191,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10288,41,118.86,12,4873.26,01/09/2019,2145,Shipped,Classic Cars,107,S24_3432,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Medium
10288,33,40.62,3,1340.46,01/09/2019,2245,Shipped,Vintage Cars,41,S24_3969,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,69045,Singapore,Victorino,Wendy,Small
10289,38,120.21,2,4567.98,03/09/2019,739,Shipped,Vintage Cars,102,S18_1342,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Medium
10289,24,56.07,1,1345.68,03/09/2019,763,Shipped,Vintage Cars,53,S18_1367,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small
10289,43,192.38,3,8272.34,03/09/2019,1083,Shipped,Vintage Cars,168,S18_2795,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Large
10289,45,48.38,4,2177.1,03/09/2019,1845,Shipped,Vintage Cars,44,S24_2022,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",Bergen,N 5804,Norway,Oeztan,Veysel,Small
10290,26,96.23,2,2501.98,07/09/2019,1353,Shipped,Vintage Cars,99,S18_3320,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,Small
10290,45,114.92,1,5171.4,07/09/2019,2289,Shipped,Vintage Cars,97,S24_4258,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,Brickhaven,58339,USA,Taylor,Leslie,Medium
10291,37,192.87,11,7136.19,08/09/2019,307,Shipped,Classic Cars,214,S10_1949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Large
10291,30,128.53,4,3855.9,08/09/2019,406,Shipped,Classic Cars,147,S10_4962,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,41,155.8,8,6387.8,08/09/2019,483,Shipped,Trucks and Buses,136,S12_1666,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10292,21,105.47,8,2214.87,08/09/2019,632,Shipped,Trucks and Buses,118,S12_4473,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10291,41,114.34,10,4687.94,08/09/2019,684,Shipped,Trucks and Buses,116,S18_1097,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10292,26,175.19,7,4554.94,08/09/2019,908,Shipped,Classic Cars,163,S18_2238,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10292,41,110.46,11,4528.86,08/09/2019,955,Shipped,Trucks and Buses,122,S18_2319,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10291,26,57.73,2,1500.98,08/09/2019,1006,Shipped,Trucks and Buses,60,S18_2432,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,47,121.57,12,5713.79,08/09/2019,1130,Shipped,Vintage Cars,101,S18_2949,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,37,50.59,14,1871.83,08/09/2019,1154,Shipped,Vintage Cars,62,S18_2957,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10291,23,124.62,13,2866.26,08/09/2019,1204,Shipped,Vintage Cars,104,S18_3136,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10292,21,135.47,12,2844.87,08/09/2019,1269,Shipped,Classic Cars,169,S18_3232,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10292,44,162.29,2,7140.76,08/09/2019,1475,Shipped,Classic Cars,143,S18_4027,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Large
10291,48,110.18,5,5288.64,08/09/2019,1549,Shipped,Trucks and Buses,121,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10291,29,51.82,9,1502.78,08/09/2019,1576,Shipped,Vintage Cars,50,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10292,40,53.75,5,2150,08/09/2019,1670,Shipped,Classic Cars,57,S24_1444,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10291,48,112.46,1,5398.08,08/09/2019,1867,Shipped,Trucks and Buses,127,S24_2300,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10292,39,30.06,9,1172.34,08/09/2019,1941,Shipped,Classic Cars,35,S24_2840,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10292,27,141.94,4,3832.38,08/09/2019,2262,Shipped,Classic Cars,118,S24_4048,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10291,26,83.79,3,2178.54,08/09/2019,2360,Shipped,Trucks and Buses,96,S32_1268,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10292,50,46.53,10,2326.5,08/09/2019,2435,Shipped,Trucks and Buses,54,S32_2509,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10292,31,67.73,3,2099.63,08/09/2019,2462,Shipped,Trains,62,S32_3207,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10291,32,71.75,7,2296,08/09/2019,2489,Shipped,Trucks and Buses,64,S32_3522,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Small
10292,41,121.54,6,4983.14,08/09/2019,2589,Shipped,Trucks and Buses,115,S50_1392,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Medium
10292,35,55.07,1,1927.45,08/09/2019,2616,Shipped,Trains,58,S50_1514,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,10022,USA,Yu,Kwai,Small
10291,28,116.32,6,3256.96,08/09/2019,2822,Shipped,Classic Cars,101,S700_2824,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,S-844 67,Sweden,Larsson,Maria,Medium
10293,46,182.86,8,8411.56,09/09/2019,455,Shipped,Classic Cars,207,S12_1108,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Large
10293,24,176.76,9,4242.24,09/09/2019,531,Shipped,Classic Cars,151,S12_3148,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium
10293,45,183.4,7,8253,09/09/2019,580,Shipped,Classic Cars,173,S12_3891,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Large
10293,24,117.47,4,2819.28,09/09/2019,1228,Shipped,Vintage Cars,136,S18_3140,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10293,22,109.92,6,2418.24,09/09/2019,1304,Shipped,Trains,100,S18_3259,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10293,49,100.94,3,4946.06,09/09/2019,1522,Shipped,Vintage Cars,87,S18_4522,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Medium
10293,21,140.09,2,2941.89,09/09/2019,1817,Shipped,Ships,122,S24_2011,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10293,29,71.89,5,2084.81,09/09/2019,2717,Shipped,Ships,86,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10293,32,60.06,1,1921.92,09/09/2019,3003,Shipped,Ships,54,S72_3212,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,10100,Italy,Accorti,Paolo,Small
10295,24,142.8,1,3427.2,10/09/2019,377,Shipped,Classic Cars,136,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium
10295,46,84.97,3,3908.62,10/09/2019,2040,Shipped,Vintage Cars,88,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium
10295,26,75.34,4,1958.84,10/09/2019,2665,Shipped,Ships,66,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small
10295,44,58.55,2,2576.2,10/09/2019,2794,Shipped,Ships,72,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Small
10295,34,102.17,5,3473.78,10/09/2019,2897,Shipped,Ships,100,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,Medium
10294,45,104.28,1,4692.6,10/09/2019,2923,Shipped,Ships,99,S700_3962,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,Medium
10296,36,157.69,7,5676.84,15/09/2019,801,Shipped,Planes,157,S18_1662,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,21,96.34,13,2023.14,15/09/2019,1171,Shipped,Ships,86,S18_3029,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,22,84.7,12,1863.4,15/09/2019,1442,Shipped,Vintage Cars,105,S18_3856,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,21,71.25,8,1496.25,15/09/2019,1960,Shipped,Planes,68,S24_2841,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,31,53.92,9,1671.52,15/09/2019,2106,Shipped,Vintage Cars,65,S24_3420,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,22,77.15,14,1697.3,15/09/2019,2155,Shipped,Vintage Cars,83,S24_3816,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,32,71.65,6,2292.8,15/09/2019,2207,Shipped,Planes,68,S24_3949,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,26,48.44,1,1259.44,15/09/2019,2554,Shipped,Vintage Cars,43,S50_1341,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,42,102.3,2,4296.6,15/09/2019,2684,Shipped,Planes,91,S700_1691,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,34,102.29,11,3477.86,15/09/2019,2734,Shipped,Ships,90,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,24,101.71,4,2441.04,15/09/2019,2761,Shipped,Planes,99,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,22,80.8,3,1777.6,15/09/2019,2864,Shipped,Planes,80,S700_3167,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10296,47,86.62,5,4071.14,15/09/2019,2943,Shipped,Planes,74,S700_4002,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Medium
10296,21,45.19,10,948.99,15/09/2019,2969,Shipped,Planes,49,S72_1253,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,Munich,80686,Germany,Donnermeyer,Michael,Small
10297,25,82.79,4,2069.75,16/09/2019,1021,Shipped,Planes,84,S18_2581,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small
10297,32,126.93,6,4061.76,16/09/2019,1734,Shipped,Planes,109,S24_1785,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Medium
10297,32,65.51,1,2096.32,16/09/2019,1784,Shipped,Motorcycles,76,S24_2000,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small
10297,23,72.45,5,1666.35,16/09/2019,2301,Shipped,Planes,72,S24_4278,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small
10297,26,109.88,2,2856.88,16/09/2019,2376,Shipped,Motorcycles,99,S32_1374,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small
10297,28,79.8,7,2234.4,16/09/2019,2503,Shipped,Vintage Cars,68,S32_4289,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Small
10297,35,113.9,3,3986.5,16/09/2019,2838,Shipped,Planes,118,S700_2834,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,2,Ireland,Cassidy,Dean,Medium
10298,39,96.34,1,3757.26,27/09/2019,312,Shipped,Motorcycles,118,S10_2016,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Medium
10298,32,48.46,2,1550.72,27/09/2019,1035,Shipped,Motorcycles,60,S18_2625,Atelier graphique,40.32.2555,"54, rue Royale",Nantes,44000,France,Schmitt,Carine,Small
10299,23,112.93,9,2597.39,30/09/2019,259,Shipped,Motorcycles,95,S10_1678,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,29,230.46,11,6683.34,30/09/2019,333,Shipped,Motorcycles,193,S10_4698,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,24,173.21,8,4157.04,30/09/2019,485,Shipped,Motorcycles,150,S12_2823,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,39,55.95,3,2182.05,30/09/2019,1403,Shipped,Motorcycles,62,S18_3782,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,49,162.19,2,7947.31,30/09/2019,1578,Shipped,Classic Cars,148,S18_4721,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Large
10299,47,116.08,10,5455.76,30/09/2019,1674,Shipped,Motorcycles,112,S24_1578,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,33,66.49,6,2194.17,30/09/2019,1870,Shipped,Motorcycles,69,S24_2360,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,32,80.84,1,2586.88,30/09/2019,2313,Shipped,Classic Cars,80,S24_4620,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,24,42.24,4,1013.76,30/09/2019,2387,Shipped,Motorcycles,40,S32_2206,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Small
10299,38,115.32,7,4382.16,30/09/2019,2515,Shipped,Motorcycles,102,S32_4485,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium
10299,44,80.55,5,3544.2,30/09/2019,2619,Shipped,Motorcycles,81,S50_4713,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,Helsinki,21240,Finland,Karttunen,Matti,Medium
10303,46,49.04,2,2255.84,06/10/2019,904,Shipped,Vintage Cars,60,S18_2248,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small
10303,24,40.21,1,965.04,06/10/2019,2211,Shipped,Vintage Cars,41,S24_3969,"Iberia Gift Imports, Corp.",(95) 555 82 82,"C/ Romero, 33",Sevilla,41101,Spain,Roel,Jose Pedro,Small
10304,47,216.44,6,10172.7,11/10/2019,275,Shipped,Classic Cars,214,S10_1949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Large
10304,39,164,3,6396,11/10/2019,451,Shipped,Trucks and Buses,136,S12_1666,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,46,98,5,4508,11/10/2019,652,Shipped,Trucks and Buses,116,S18_1097,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,37,95.55,13,3535.35,11/10/2019,702,Shipped,Vintage Cars,102,S18_1342,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,37,48.52,12,1795.24,11/10/2019,726,Shipped,Vintage Cars,53,S18_1367,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,24,101.7,17,2440.8,11/10/2019,946,Shipped,Vintage Cars,127,S18_2325,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,20,178.88,14,3577.6,11/10/2019,1046,Shipped,Vintage Cars,168,S18_2795,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,46,100.3,7,4613.8,11/10/2019,1098,Shipped,Vintage Cars,101,S18_2949,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,24,64.96,9,1559.04,11/10/2019,1122,Shipped,Vintage Cars,62,S18_2957,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,26,85.87,8,2232.62,11/10/2019,1172,Shipped,Vintage Cars,104,S18_3136,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,38,104.17,11,3958.46,11/10/2019,1320,Shipped,Vintage Cars,99,S18_3320,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,34,49.3,4,1676.2,11/10/2019,1544,Shipped,Vintage Cars,50,S18_4668,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,23,30.2,16,694.6,11/10/2019,1733,Shipped,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,44,39.42,15,1734.48,11/10/2019,1808,Shipped,Vintage Cars,44,S24_2022,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,33,101.29,10,3342.57,11/10/2019,2256,Shipped,Vintage Cars,97,S24_4258,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
10304,36,73.04,2,2629.44,11/10/2019,2457,Shipped,Trucks and Buses,64,S32_3522,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Small
10304,40,105.2,1,4208,11/10/2019,2790,Shipped,Classic Cars,101,S700_2824,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,78000,France,Tonini,Daniel,Medium
